"","state_lower","zipcode","county"
"10791","florida","32730","Seminole"
"10792","florida","32732","Seminole"
"10793","florida","32735","Lake"
"10794","florida","32736","Lake"
"10795","florida","32738","Volusia"
"10796","florida","32744","Volusia"
"10797","florida","32746","Seminole"
"10798","florida","32750","Seminole"
"10799","florida","32751","Orange"
"10800","florida","32754","Brevard"
"10801","florida","32757","Lake"
"10802","florida","32759","Volusia"
"10803","florida","32763","Volusia"
"10804","florida","32764","Volusia"
"10805","florida","32765","Seminole"
"10806","florida","32766","Seminole"
"10807","florida","32767","Lake"
"10808","florida","32768","Orange"
"10809","florida","32771","Seminole"
"10810","florida","32773","Seminole"
"10811","florida","32775","Brevard"
"10812","florida","32776","Lake"
"10813","florida","32778","Lake"
"10814","florida","32779","Seminole"
"10815","florida","32780","Brevard"
"10816","florida","32784","Marion"
"10817","florida","32789","Orange"
"10818","florida","32792","Seminole"
"10819","florida","32796","Brevard"
"10820","florida","32798","Orange"
"10821","florida","32801","Orange"
"10822","florida","32803","Orange"
"10823","florida","32804","Orange"
"10824","florida","32805","Orange"
"10825","florida","32806","Orange"
"10826","florida","32807","Orange"
"10827","florida","32808","Orange"
"10828","florida","32809","Orange"
"10829","florida","32810","Orange"
"10830","florida","32811","Orange"
"10831","florida","32812","Orange"
"10832","florida","32814","Orange"
"10833","florida","32816","Orange"
"10834","florida","32817","Orange"
"10835","florida","32818","Orange"
"10836","florida","32819","Orange"
"10837","florida","32820","Orange"
"10838","florida","32821","Orange"
"10839","florida","32822","Orange"
"10840","florida","32824","Orange"
"10841","florida","32825","Orange"
"10842","florida","32826","Orange"
"10843","florida","32827","Orange"
"10844","florida","32828","Orange"
"10845","florida","32829","Orange"
"10846","florida","32830","Orange"
"10847","florida","32831","Orange"
"10848","florida","32832","Orange"
"10849","florida","32833","Orange"
"10850","florida","32835","Orange"
"10851","florida","32836","Orange"
"10852","florida","32837","Orange"
"10853","florida","32839","Orange"
"10854","florida","32899","Brevard"
"10855","florida","32901","Brevard"
"10856","florida","32903","Brevard"
"10857","florida","32904","Brevard"
"10858","florida","32905","Brevard"
"10859","florida","32907","Brevard"
"10860","florida","32908","Brevard"
"10861","florida","32909","Brevard"
"10862","florida","32920","Brevard"
"10863","florida","32922","Brevard"
"10864","florida","32925","Brevard"
"10865","florida","32926","Brevard"
"10866","florida","32927","Brevard"
"10867","florida","32931","Brevard"
"10868","florida","32934","Brevard"
"10869","florida","32935","Brevard"
"10870","florida","32937","Brevard"
"10871","florida","32940","Brevard"
"10872","florida","32948","Indian River"
"10873","florida","32949","Brevard"
"10874","florida","32950","Brevard"
"10875","florida","32951","Brevard"
"10876","florida","32952","Brevard"
"10877","florida","32953","Brevard"
"10878","florida","32955","Brevard"
"10879","florida","32958","Indian River"
"10880","florida","32959","Brevard"
"10881","florida","32960","Indian River"
"10882","florida","32962","Indian River"
"10883","florida","32963","Indian River"
"10884","florida","32966","Indian River"
"10885","florida","32967","Indian River"
"10886","florida","32968","Indian River"
"10887","florida","32970","Indian River"
"10888","florida","32976","Brevard"
"10889","florida","33001","Monroe"
"10890","florida","33004","Broward"
"10891","florida","33009","Broward"
"10892","florida","33010","Miami-Dade"
"10893","florida","33012","Miami-Dade"
"10894","florida","33013","Miami-Dade"
"10895","florida","33014","Miami-Dade"
"10896","florida","33015","Miami-Dade"
"10897","florida","33016","Miami-Dade"
"10898","florida","33018","Miami-Dade"
"10899","florida","33019","Broward"
"10900","florida","33020","Broward"
"10901","florida","33021","Broward"
"10902","florida","33022","Broward"
"10903","florida","33023","Broward"
"10904","florida","33024","Broward"
"10905","florida","33025","Broward"
"10906","florida","33026","Broward"
"10907","florida","33027","Broward"
"10908","florida","33028","Broward"
"10909","florida","33029","Broward"
"10910","florida","33030","Miami-Dade"
"10911","florida","33031","Miami-Dade"
"10912","florida","33032","Miami-Dade"
"10913","florida","33033","Miami-Dade"
"10914","florida","33034","Miami-Dade"
"10915","florida","33035","Miami-Dade"
"10916","florida","33036","Monroe"
"10917","florida","33037","Monroe"
"10918","florida","33039","Miami-Dade"
"10919","florida","33040","Monroe"
"10920","florida","33042","Monroe"
"10921","florida","33043","Monroe"
"10922","florida","33050","Monroe"
"10923","florida","33051","Monroe"
"10924","florida","33054","Miami-Dade"
"10925","florida","33055","Miami-Dade"
"10926","florida","33056","Miami-Dade"
"10927","florida","33060","Broward"
"10928","florida","33062","Broward"
"10929","florida","33063","Broward"
"10930","florida","33064","Broward"
"10931","florida","33065","Broward"
"10932","florida","33066","Broward"
"10933","florida","33067","Broward"
"10934","florida","33068","Broward"
"10935","florida","33069","Broward"
"10936","florida","33070","Monroe"
"10937","florida","33071","Broward"
"10938","florida","33073","Broward"
"10939","florida","33076","Broward"
"10940","florida","33101","Miami-Dade"
"10941","florida","33109","Miami-Dade"
"10942","florida","33122","Miami-Dade"
"10943","florida","33125","Miami-Dade"
"10944","florida","33126","Miami-Dade"
"10945","florida","33127","Miami-Dade"
"10946","florida","33128","Miami-Dade"
"10947","florida","33129","Miami-Dade"
"10948","florida","33130","Miami-Dade"
"10949","florida","33131","Miami-Dade"
"10950","florida","33132","Miami-Dade"
"10951","florida","33133","Miami-Dade"
"10952","florida","33134","Miami-Dade"
"10953","florida","33135","Miami-Dade"
"10954","florida","33136","Miami-Dade"
"10955","florida","33137","Miami-Dade"
"10956","florida","33138","Miami-Dade"
"10957","florida","33139","Miami-Dade"
"10958","florida","33140","Miami-Dade"
"10959","florida","33141","Miami-Dade"
"10960","florida","33142","Miami-Dade"
"10961","florida","33143","Miami-Dade"
"10962","florida","33144","Miami-Dade"
"10963","florida","33145","Miami-Dade"
"10964","florida","33146","Miami-Dade"
"10965","florida","33147","Miami-Dade"
"10966","florida","33149","Miami-Dade"
"10967","florida","33150","Miami-Dade"
"10968","florida","33154","Miami-Dade"
"10969","florida","33155","Miami-Dade"
"10970","florida","33156","Miami-Dade"
"10971","florida","33157","Miami-Dade"
"10972","florida","33158","Miami-Dade"
"10973","florida","33160","Miami-Dade"
"10974","florida","33161","Miami-Dade"
"10975","florida","33162","Miami-Dade"
"10976","florida","33165","Miami-Dade"
"10977","florida","33166","Miami-Dade"
"10978","florida","33167","Miami-Dade"
"10979","florida","33168","Miami-Dade"
"10980","florida","33169","Miami-Dade"
"10981","florida","33170","Miami-Dade"
"10982","florida","33172","Miami-Dade"
"10983","florida","33173","Miami-Dade"
"10984","florida","33174","Miami-Dade"
"10985","florida","33175","Miami-Dade"
"10986","florida","33176","Miami-Dade"
"10987","florida","33177","Miami-Dade"
"10988","florida","33178","Miami-Dade"
"10989","florida","33179","Miami-Dade"
"10990","florida","33180","Miami-Dade"
"10991","florida","33181","Miami-Dade"
"10992","florida","33182","Miami-Dade"
"10993","florida","33183","Miami-Dade"
"10994","florida","33184","Miami-Dade"
"10995","florida","33185","Miami-Dade"
"10996","florida","33186","Miami-Dade"
"10997","florida","33187","Miami-Dade"
"10998","florida","33189","Miami-Dade"
"10999","florida","33190","Miami-Dade"
"11000","florida","33193","Miami-Dade"
"11001","florida","33194","Miami-Dade"
"11002","florida","33196","Miami-Dade"
"11003","florida","33301","Broward"
"11004","florida","33304","Broward"
"11005","florida","33305","Broward"
"11006","florida","33306","Broward"
"11007","florida","33308","Broward"
"11008","florida","33309","Broward"
"11009","florida","33311","Broward"
"11010","florida","33312","Broward"
"11011","florida","33313","Broward"
"11012","florida","33314","Broward"
"11013","florida","33315","Broward"
"11014","florida","33316","Broward"
"11015","florida","33317","Broward"
"11016","florida","33319","Broward"
"11017","florida","33321","Broward"
"11018","florida","33322","Broward"
"11019","florida","33323","Broward"
"11020","florida","33324","Broward"
"11021","florida","33325","Broward"
"11022","florida","33326","Broward"
"11023","florida","33327","Broward"
"11024","florida","33328","Broward"
"11025","florida","33330","Broward"
"11026","florida","33331","Broward"
"11027","florida","33332","Broward"
"11028","florida","33334","Broward"
"11029","florida","33351","Broward"
"11030","florida","33388","Broward"
"11031","florida","33401","Palm Beach"
"11032","florida","33403","Palm Beach"
"11033","florida","33404","Palm Beach"
"11034","florida","33405","Palm Beach"
"11035","florida","33406","Palm Beach"
"11036","florida","33407","Palm Beach"
"11037","florida","33408","Palm Beach"
"11038","florida","33409","Palm Beach"
"11039","florida","33410","Palm Beach"
"11040","florida","33411","Palm Beach"
"11041","florida","33412","Palm Beach"
"11042","florida","33413","Palm Beach"
"11043","florida","33414","Palm Beach"
"11044","florida","33415","Palm Beach"
"11045","florida","33417","Palm Beach"
"11046","florida","33418","Palm Beach"
"11047","florida","33426","Palm Beach"
"11048","florida","33428","Palm Beach"
"11049","florida","33430","Palm Beach"
"11050","florida","33431","Palm Beach"
"11051","florida","33432","Palm Beach"
"11052","florida","33433","Palm Beach"
"11053","florida","33434","Palm Beach"
"11054","florida","33435","Palm Beach"
"11055","florida","33436","Palm Beach"
"11056","florida","33437","Palm Beach"
"11057","florida","33438","Martin"
"11058","florida","33440","Hendry"
"11059","florida","33441","Broward"
"11060","florida","33442","Broward"
"11061","florida","33444","Palm Beach"
"11062","florida","33445","Palm Beach"
"11063","florida","33446","Palm Beach"
"11064","florida","33449","Palm Beach"
"11065","florida","33455","Martin"
"11066","florida","33458","Palm Beach"
"11067","florida","33460","Palm Beach"
"11068","florida","33461","Palm Beach"
"11069","florida","33462","Palm Beach"
"11070","florida","33463","Palm Beach"
"11071","florida","33467","Palm Beach"
"11072","florida","33469","Martin"
"11073","florida","33470","Palm Beach"
"11074","florida","33471","Glades"
"11075","florida","33472","Palm Beach"
"11076","florida","33473","Palm Beach"
"11077","florida","33476","Palm Beach"
"11078","florida","33477","Palm Beach"
"11079","florida","33478","Palm Beach"
"11080","florida","33480","Palm Beach"
"11081","florida","33483","Palm Beach"
"11082","florida","33484","Palm Beach"
"11083","florida","33486","Palm Beach"
"11084","florida","33487","Palm Beach"
"11085","florida","33493","Palm Beach"
"11086","florida","33496","Palm Beach"
"11087","florida","33498","Palm Beach"
"11088","florida","33503","Hillsborough"
"11089","florida","33510","Hillsborough"
"11090","florida","33511","Hillsborough"
"11091","florida","33513","Sumter"
"11092","florida","33514","Sumter"
"11093","florida","33521","Sumter"
"11094","florida","33523","Pasco"
"11095","florida","33525","Pasco"
"11096","florida","33527","Hillsborough"
"11097","florida","33530","Hillsborough"
"11098","florida","33534","Hillsborough"
"11099","florida","33538","Sumter"
"11100","florida","33540","Pasco"
"11101","florida","33541","Pasco"
"11102","florida","33542","Pasco"
"11103","florida","33543","Pasco"
"11104","florida","33544","Pasco"
"11105","florida","33545","Pasco"
"11106","florida","33547","Hillsborough"
"11107","florida","33548","Hillsborough"
"11108","florida","33549","Hillsborough"
"11109","florida","33550","Hillsborough"
"11110","florida","33556","Hillsborough"
"11111","florida","33558","Hillsborough"
"11112","florida","33559","Hillsborough"
"11113","florida","33563","Hillsborough"
"11114","florida","33565","Hillsborough"
"11115","florida","33566","Hillsborough"
"11116","florida","33567","Hillsborough"
"11117","florida","33569","Hillsborough"
"11118","florida","33570","Hillsborough"
"11119","florida","33572","Hillsborough"
"11120","florida","33573","Hillsborough"
"11121","florida","33574","Pasco"
"11122","florida","33576","Pasco"
"11123","florida","33578","Hillsborough"
"11124","florida","33579","Hillsborough"
"11125","florida","33584","Hillsborough"
"11126","florida","33585","Sumter"
"11127","florida","33592","Hillsborough"
"11128","florida","33594","Hillsborough"
"11129","florida","33596","Hillsborough"
"11130","florida","33597","Sumter"
"11131","florida","33598","Hillsborough"
"11132","florida","33602","Hillsborough"
"11133","florida","33603","Hillsborough"
"11134","florida","33604","Hillsborough"
"11135","florida","33605","Hillsborough"
"11136","florida","33606","Hillsborough"
"11137","florida","33607","Hillsborough"
"11138","florida","33609","Hillsborough"
"11139","florida","33610","Hillsborough"
"11140","florida","33611","Hillsborough"
"11141","florida","33612","Hillsborough"
"11142","florida","33613","Hillsborough"
"11143","florida","33614","Hillsborough"
"11144","florida","33615","Hillsborough"
"11145","florida","33616","Hillsborough"
"11146","florida","33617","Hillsborough"
"11147","florida","33618","Hillsborough"
"11148","florida","33619","Hillsborough"
"11149","florida","33620","Hillsborough"
"11150","florida","33621","Hillsborough"
"11151","florida","33624","Hillsborough"
"11152","florida","33625","Hillsborough"
"11153","florida","33626","Hillsborough"
"11154","florida","33629","Hillsborough"
"11155","florida","33634","Hillsborough"
"11156","florida","33635","Hillsborough"
"11157","florida","33637","Hillsborough"
"11158","florida","33647","Hillsborough"
"11159","florida","33701","Pinellas"
"11160","florida","33702","Pinellas"
"11161","florida","33703","Pinellas"
"11162","florida","33704","Pinellas"
"11163","florida","33705","Pinellas"
"11164","florida","33706","Pinellas"
"11165","florida","33707","Pinellas"
"11166","florida","33708","Pinellas"
"11167","florida","33709","Pinellas"
"11168","florida","33710","Pinellas"
"11169","florida","33711","Pinellas"
"11170","florida","33712","Pinellas"
"11171","florida","33713","Pinellas"
"11172","florida","33714","Pinellas"
"11173","florida","33715","Pinellas"
"11174","florida","33716","Pinellas"
"11175","florida","33744","Pinellas"
"11176","florida","33755","Pinellas"
"11177","florida","33756","Pinellas"
"11178","florida","33759","Pinellas"
"11179","florida","33760","Pinellas"
"11180","florida","33761","Pinellas"
"11181","florida","33762","Pinellas"
"11182","florida","33763","Pinellas"
"11183","florida","33764","Pinellas"
"11184","florida","33765","Pinellas"
"11185","florida","33767","Pinellas"
"11186","florida","33770","Pinellas"
"11187","florida","33771","Pinellas"
"11188","florida","33772","Pinellas"
"11189","florida","33773","Pinellas"
"11190","florida","33774","Pinellas"
"11191","florida","33776","Pinellas"
"11192","florida","33777","Pinellas"
"11193","florida","33778","Pinellas"
